"Liga","Mecz","MatchId","Data","Arena","Drużyna","TeamId","Zawodnik","PlayerId","Pkt","W-L","Serwisy","S_błędy","Asy","MaxSpeed_kmh","Ataki","A_błędy","A_pkt","SK%","EF%","Próby_Obr_Asek","Próby_Obrony","Udane_Obrony","Próby_Asekuracji","Udane_Asekuracje","Obr_SK%","Przyjęcia","P_błędy","Poz%","Prf","Perf%","Bloki","Wybloki","Próby_Bloku","Wystawy_Udane","Wystawy_Złe","Wystawy_Tot","Rozegranie_Bez_Bloku","Rozegranie_Pojedynczy","Rozegranie_Podwójny","Rozegranie_Potrójny","MVP_Score","PBP_Data","D1_Asek_Kiwki_Udane","D1_Asek_Kiwki_Tot","D1_Asek_Bloku_Aktywnego_Udane","D1_Asek_Bloku_Aktywnego_Tot","D1_Asek_Bloku_Pasywnego_Udane","D1_Asek_Bloku_Pasywnego_Tot","D2_Ustawienie_Blok_Udane","D2_Ustawienie_Blok_Tot","D2_Blok_Aktywny_Udane","D2_Blok_Aktywny_Nieudane","D2_Blok_Aktywny_Tot","D2_Blok_Pasywny_Udane","D2_Blok_Pasywny_Nieudane","D2_Blok_Pasywny_Tot","O1_Serwis_Max_kmh","O1_Serwis_Śr_kmh","O1_Kiwka_Udane","O1_Kiwka_Błędy","O1_Kiwka_Zablokowane_Skutecznie","O1_Kiwka_Zablokowane_Nieskutecznie","O1_Kiwka_Wyasekurowane","O1_Kiwka_Tot","O1_Atak_BlokAut_Udane","O1_Atak_BlokAut_Błędy","O1_Atak_BlokAut_Zablokowane","O1_Atak_BlokAut_Zablokowane_Nieskutecznie","O1_Atak_BlokAut_Wybronione","O1_Atak_BlokAut_Tot","O2_Atak_1Linia_Skrzydło_Udane","O2_Atak_1Linia_Skrzydło_Błędy","O2_Atak_1Linia_Skrzydło_Zablokowane","O2_Atak_1Linia_Skrzydło_Zablokowane_Nieskutecznie","O2_Atak_1Linia_Skrzydło_Wybronione","O2_Atak_1Linia_Skrzydło_Tot","O2_Atak_1Linia_Środek_Udane","O2_Atak_1Linia_Środek_Błędy","O2_Atak_1Linia_Środek_Zablokowane","O2_Atak_1Linia_Środek_Zablokowane_Nieskutecznie","O2_Atak_1Linia_Środek_Wybronione","O2_Atak_1Linia_Środek_Tot","O2_Atak_2Linia_Udane","O2_Atak_2Linia_Błędy","O2_Atak_2Linia_Zablokowane","O2_Atak_2Linia_Zablokowane_Nieskutecznie","O2_Atak_2Linia_Wybronione","O2_Atak_2Linia_Tot","OTH_Wystawa_Punkt","OTH_Wystawa_Atakujący_Zablokowany","OTH_Wystawa_Atakujący_Nieskutecznie_Zablokowany","OTH_Wystawa_Atakujący_Błąd","OTH_Wystawa_Atak_Obroniony","OTH_Rozegranie_Tot","PBP_Przyjecie_Blok0","PBP_Przyjecie_Blok1","PBP_Przyjecie_Blok2","PBP_Przyjecie_Blok3","PBP_Przyjecie_Blok_Razem","PBP_OB_Atak_Razem","PBP_OB_Atak_Punkt","PBP_OB_Atak_Blok","PBP_OB_Atak_Blad","PBP_OB_Atak_Obroniony","PBP_OB_Atak_Inne","PBP_SEK_Atak_Razem","PBP_SEK_Atak_Punkt","PBP_SEK_Atak_Blok","PBP_SEK_Atak_Blad","PBP_SEK_Atak_Obroniony","PBP_SEK_Atak_Inne","Sety_Zagrane_PBP","PBP_Set1_Akcje","PBP_Set2_Akcje","PBP_Set3_Akcje","PBP_Set4_Akcje","PBP_Set5_Akcje","Exporter_Version","Is_Walkover","Walkover_MP_For","Walkover_MP_Against"
"3.16","SKS Morawin vs MKS Siemianowice 0:3","1129383","2026-07-02 17:00","Hala za kukurydzą","SKS Morawin","131218","Beauchet, Frédéric","1927544","1","-1","10","2","0","63.3","0","0","0","0","0","17","6","2","11","7","53","0","0","0","0","0","1","12","45","23","17","89","11","29","28","21","5.4","{""sets"":[{""h"":15,""a"":25},{""h"":18,""a"":25},{""h"":12,""a"":25}],""parsedSets"":[{""rallies"":[{""type"":""end"",""score"":""15 : 25"",""txt"":""Koniec seta 0 : 1""},{""type"":""end"",""score"":""15 : 25"",""txt"":""Koniec seta 0 : 1""},{""type"":""rally"",""score"":""15 : 25"",""speed"":""50.1 km/h"",""res"":""Punkt: K. Skrobek""},{""type"":""tmo"",""score"":""15 : 24"",""txt"":""Czas dla: SKS Morawin""},{""type"":""rally"",""score"":""15 : 24"",""speed"":""60.2 km/h"",""res"":""Punkt: K. Skrobek""},{""type"":""rally"",""score"":""15 : 23"",""speed"":""56.0 km/h"",""res"":""Punkt: K. Skrobek""},{""type"":""rally"",""score"":""15 : 22"",""speed"":""48.7 km/h"",""res"":""Punkt: K. Skrobek""},{""type"":""rally"",""score"":""15 : 21"",""speed"":""56.5 km/h"",""res"":""Punkt: K. Skrobek""},{""type"":""rally"",""score"":""15 : 20"",""speed"":""64.1 km/h"",""res"":""Punkt: S. Nery""},{""type"":""rally"",""score"":""14 : 20"",""speed"":""58.7 km/h"",""res"":""Punkt: S. Nery""},{""type"":""rally"",""score"":""13 : 20"",""speed"":""55.3 km/h"",""res"":""Błąd: S. Nery""},{""type"":""rally"",""score"":""13 : 19"",""speed"":""50.0 km/h"",""res"":""Błąd: W. Wulffs""},{""type"":""rally"",""score"":""13 : 18"",""speed"":""44.8 km/h"",""res"":""Błąd: J. Cotte""},{""type"":""rally"",""score"":""12 : 18"",""speed"":""45.6 km/h"",""res"":""Punkt: P. Zieliński""},{""type"":""rally"",""score"":""12 : 17"",""speed"":""41.1 km/h"",""res"":""Punkt: P. Zieliński""},{""type"":""rally"",""score"":""12 : 16"",""speed"":""-"",""res"":""Błąd: P. Giczewski""},{""type"":""tmo"",""score"":""11 : 16"",""txt"":""Czas dla: ""},{""type"":""rally"",""score"":""11 : 16"",""speed"":""56.9 km/h"",""res"":""Punkt: P. Giczewski""},{""type"":""rally"",""score"":""11 : 15"",""speed"":""43.4 km/h"",""res"":""Punkt: P. Zieliński""},{""type"":""rally"",""score"":""11 : 14"",""speed"":""69.3 km/h"",""res"":""Punkt: S. Nery""},{""type"":""rally"",""score"":""10 : 14"",""speed"":""49.7 km/h"",""res"":""Punkt: K. Skrobek""},{""type"":""rally"",""score"":""10 : 13"",""speed"":""50.5 km/h"",""res"":""Punkt: S. Nery""},{""type"":""rally"",""score"":""9 : 13"",""speed"":""46.1 km/h"",""res"":""Punkt: K. Skrobek""},{""type"":""rally"",""score"":""9 : 12"",""speed"":""63.3 km/h"",""res"":""Punkt: K. Skrobek""},{""type"":""tmo"",""score"":""9 : 11"",""txt"":""Czas dla: MKS Siemianowice""},{""type"":""rally"",""score"":""9 : 11"",""speed"":""62.1 km/h"",""res"":""Błąd: K. Skrobek""},{""type"":""rally"",""score"":""8 : 11"",""speed"":""44.8 km/h"",""res"":""Punkt: F. Stanisławski""},{""type"":""rally"",""score"":""7 : 11"",""speed"":""61.1 km/h"",""res"":""Błąd: K. Skrobek""},{""type"":""rally"",""score"":""6 : 11"",""speed"":""59.2 km/h"",""res"":""Punkt: F. Stanisławski""},{""type"":""tmo"",""score"":""5 : 11"",""txt"":""Czas dla: SKS Morawin""},{""type"":""rally"",""score"":""5 : 11"",""speed"":""60.9 km/h"",""res"":""Punkt: K. Skrobek""},{""type"":""rally"",""score"":""5 : 10"",""speed"":""50.1 km/h"",""res"":""Punkt: R. Kaiserslautern""},{""type"":""rally"",""score"":""5 : 9"",""speed"":""57.4 km/h"",""res"":""Punkt: K. Skrobek""},{""type"":""tmo"",""score"":""5 : 8"",""txt"":""Czas dla: ""},{""type"":""rally"",""score"":""5 : 8"",""speed"":""58.1 km/h"",""res"":""Punkt: K. Skrobek""},{""type"":""rally"",""score"":""5 : 7"",""speed"":""55.2 km/h"",""res"":""Punkt: D. Carella""},{""type"":""rally"",""score"":""4 : 7"",""speed"":""59.9 km/h"",""res"":""Punkt: A. Nedyalkov""},{""type"":""rally"",""score"":""4 : 6"",""speed"":""53.1 km/h"",""res"":""Punkt: J. Cotte""},{""type"":""rally"",""score"":""4 : 5"",""speed"":""60.7 km/h"",""res"":""Punkt: F. Galtelli""},{""type"":""rally"",""score"":""3 : 5"",""speed"":""49.6 km/h"",""res"":""Punkt: P. Zieliński""},{""type"":""rally"",""score"":""3 : 4"",""speed"":""49.7 km/h"",""res"":""Punkt: G. Velazco""},{""type"":""rally"",""score"":""2 : 4"",""speed"":""51.8 km/h"",""res"":""Punkt: P. Giczewski""},{""type"":""rally"",""score"":""2 : 3"",""speed"":""58.9 km/h"",""res"":""Punkt: D. Carella""},{""type"":""rally"",""score"":""1 : 3"",""speed"":""43.9 km/h"",""res"":""Punkt: P. Giczewski""},{""type"":""tmo"",""score"":""1 : 2"",""txt"":""Czas dla: MKS Siemianowice""},{""type"":""rally"",""score"":""1 : 2"",""speed"":""56.6 km/h"",""res"":""Punkt: D. Carella""},{""type"":""rally"",""score"":""0 : 2"",""speed"":""44.9 km/h"",""res"":""Punkt: R. Kaiserslautern""},{""type"":""rally"",""score"":""0 : 1"",""speed"":""-"",""res"":""Błąd: F. Beauchet""}]},{""rallies"":[{""type"":""end"",""score"":""18 : 25"",""txt"":""Koniec seta 0 : 2""},{""type"":""end"",""score"":""18 : 25"",""txt"":""Koniec seta 0 : 2""},{""type"":""rally"",""score"":""18 : 25"",""speed"":""45.8 km/h"",""res"":""Błąd: S. Nery""},{""type"":""rally"",""score"":""18 : 24"",""speed"":""59.9 km/h"",""res"":""Punkt: K. Skrobek""},{""type"":""rally"",""score"":""18 : 23"",""speed"":""-"",""res"":""Błąd: P. Zieliński""},{""type"":""rally"",""score"":""17 : 23"",""speed"":""56.0 km/h"",""res"":""Punkt: G. Kabengele""},{""type"":""rally"",""score"":""17 : 22"",""speed"":""48.0 km/h"",""res"":""Punkt: D. Carella""},{""type"":""rally"",""score"":""16 : 22"",""speed"":""62.6 km/h"",""res"":""Błąd: S. Nery""},{""type"":""rally"",""score"":""16 : 21"",""speed"":""51.0 km/h"",""res"":""Punkt: P. Giczewski""},{""type"":""rally"",""score"":""16 : 20"",""speed"":""42.9 km/h"",""res"":""Punkt: P. Zieliński""},{""type"":""rally"",""score"":""16 : 19"",""speed"":""66.3 km/h"",""res"":""Punkt: S. Nery""},{""type"":""rally"",""score"":""15 : 19"",""speed"":""-"",""res"":""Błąd: S. Nery""},{""type"":""rally"",""score"":""15 : 18"",""speed"":""-"",""res"":""Błąd: K. Skrobek""},{""type"":""rally"",""score"":""14 : 18"",""speed"":""49.3 km/h"",""res"":""Punkt: K. Skrobek""},{""type"":""rally"",""score"":""14 : 17"",""speed"":""62.6 km/h"",""res"":""Punkt: F. Stanisławski""},{""type"":""rally"",""score"":""13 : 17"",""speed"":""60.7 km/h"",""res"":""Punkt: S. Nery""},{""type"":""rally"",""score"":""12 : 17"",""speed"":""56.6 km/h"",""res"":""Punkt: D. Carella""},{""type"":""rally"",""score"":""11 : 17"",""speed"":""43.3 km/h"",""res"":""Punkt: K. Skrobek""},{""type"":""tmo"",""score"":""11 : 16"",""txt"":""Czas dla: ""},{""type"":""rally"",""score"":""11 : 16"",""speed"":""42.4 km/h"",""res"":""Punkt: J. Cotte""},{""type"":""rally"",""score"":""11 : 15"",""speed"":""54.4 km/h"",""res"":""Punkt: F. Stanisławski""},{""type"":""rally"",""score"":""10 : 15"",""speed"":""56.2 km/h"",""res"":""Punkt: S. Nery""},{""type"":""rally"",""score"":""9 : 15"",""speed"":""60.3 km/h"",""res"":""Punkt: P. Giczewski""},{""type"":""rally"",""score"":""9 : 14"",""speed"":""50.4 km/h"",""res"":""Punkt: K. Skrobek""},{""type"":""rally"",""score"":""9 : 13"",""speed"":""48.3 km/h"",""res"":""Błąd: G. Kabengele""},{""type"":""rally"",""score"":""8 : 13"",""speed"":""58.6 km/h"",""res"":""Punkt: F. Stanisławski""},{""type"":""tmo"",""score"":""7 : 13"",""txt"":""Czas dla: SKS Morawin""},{""type"":""rally"",""score"":""7 : 13"",""speed"":""47.7 km/h"",""res"":""Punkt: J. Cotte""},{""type"":""rally"",""score"":""7 : 12"",""speed"":""61.4 km/h"",""res"":""Punkt: K. Skrobek""},{""type"":""rally"",""score"":""7 : 11"",""speed"":""59.7 km/h"",""res"":""Punkt: K. Skrobek""},{""type"":""rally"",""score"":""7 : 10"",""speed"":""52.2 km/h"",""res"":""Punkt: P. Zieliński""},{""type"":""rally"",""score"":""7 : 9"",""speed"":""49.3 km/h"",""res"":""Punkt: S. Nery""},{""type"":""rally"",""score"":""6 : 9"",""speed"":""44.9 km/h"",""res"":""Punkt: P. Giczewski""},{""type"":""tmo"",""score"":""6 : 8"",""txt"":""Czas dla: ""},{""type"":""rally"",""score"":""6 : 8"",""speed"":""44.2 km/h"",""res"":""Punkt: G. Kabengele""},{""type"":""rally"",""score"":""6 : 7"",""speed"":""65.9 km/h"",""res"":""Punkt: D. Carella""},{""type"":""rally"",""score"":""5 : 7"",""speed"":""45.9 km/h"",""res"":""Punkt: G. Kabengele""},{""type"":""chg"",""score"":""5 : 6"",""txt"":""Zmiana: A. Nedyalkov ⇄ L. Koźbiał""},{""type"":""rally"",""score"":""5 : 6"",""speed"":""50.0 km/h"",""res"":""Punkt: P. Zieliński""},{""type"":""rally"",""score"":""5 : 5"",""speed"":""52.4 km/h"",""res"":""Punkt: G. Kabengele""},{""type"":""rally"",""score"":""5 : 4"",""speed"":""61.3 km/h"",""res"":""Punkt: S. Nery""},{""type"":""rally"",""score"":""4 : 4"",""speed"":""-"",""res"":""Błąd: F. Stanisławski""},{""type"":""rally"",""score"":""4 : 3"",""speed"":""46.2 km/h"",""res"":""Błąd: K. Skrobek""},{""type"":""rally"",""score"":""3 : 3"",""speed"":""54.2 km/h"",""res"":""Punkt: S. Nery""},{""type"":""rally"",""score"":""2 : 3"",""speed"":""48.6 km/h"",""res"":""Punkt: G. Kabengele""},{""type"":""rally"",""score"":""2 : 2"",""speed"":""47.0 km/h"",""res"":""Punkt: K. Skrobek""},{""type"":""rally"",""score"":""2 : 1"",""speed"":""59.9 km/h"",""res"":""Punkt: D. Carella""},{""type"":""tmo"",""score"":""1 : 1"",""txt"":""Czas dla: MKS Siemianowice""},{""type"":""rally"",""score"":""1 : 1"",""speed"":""-"",""res"":""Błąd: L. Koźbiał""},{""type"":""chg"",""score"":""0 : 1"",""txt"":""Zmiana: L. Koźbiał ⇄ A. Nedyalkov""},{""type"":""chg"",""score"":""0 : 1"",""txt"":""Zmiana: G. Kabengele ⇄ R. Kaiserslautern""},{""type"":""chg"",""score"":""0 : 1"",""txt"":""Zmiana: P. Gérôme ⇄ H. Snoek""},{""type"":""rally"",""score"":""0 : 1"",""speed"":""60.1 km/h"",""res"":""Punkt: P. Giczewski""}]},{""rallies"":[{""type"":""end"",""score"":""12 : 25"",""txt"":""Koniec seta 0 : 3""},{""type"":""end"",""score"":""12 : 25"",""txt"":""Koniec seta 0 : 3""},{""type"":""rally"",""score"":""12 : 25"",""speed"":""57.0 km/h"",""res"":""Punkt: P. Zieliński""},{""type"":""rally"",""score"":""12 : 24"",""speed"":""48.6 km/h"",""res"":""Punkt: P. Zieliński""},{""type"":""rally"",""score"":""12 : 23"",""speed"":""53.3 km/h"",""res"":""Punkt: G. Velazco""},{""type"":""rally"",""score"":""11 : 23"",""speed"":""42.5 km/h"",""res"":""Punkt: D. Carella""},{""type"":""rally"",""score"":""10 : 23"",""speed"":""48.6 km/h"",""res"":""Błąd: D. Carella""},{""type"":""rally"",""score"":""10 : 22"",""speed"":""46.6 km/h"",""res"":""Punkt: F. Galtelli""},{""type"":""rally"",""score"":""9 : 22"",""speed"":""52.5 km/h"",""res"":""Punkt: S. Nery""},{""type"":""rally"",""score"":""8 : 22"",""speed"":""54.3 km/h"",""res"":""Punkt: P. Zieliński""},{""type"":""rally"",""score"":""8 : 21"",""speed"":""44.5 km/h"",""res"":""Punkt: P. Zieliński""},{""type"":""chg"",""score"":""8 : 20"",""txt"":""Zmiana: A. Joubert ⇄ P. Giczewski""},{""type"":""rally"",""score"":""8 : 20"",""speed"":""47.6 km/h"",""res"":""Błąd: F. Galtelli""},{""type"":""rally"",""score"":""8 : 19"",""speed"":""61.1 km/h"",""res"":""Punkt: S. Nery""},{""type"":""rally"",""score"":""7 : 19"",""speed"":""68.1 km/h"",""res"":""Punkt: P. Zieliński""},{""type"":""rally"",""score"":""7 : 18"",""speed"":""44.8 km/h"",""res"":""Błąd: D. Carella""},{""type"":""rally"",""score"":""7 : 17"",""speed"":""52.9 km/h"",""res"":""Punkt: K. Skrobek""},{""type"":""rally"",""score"":""7 : 16"",""speed"":""-"",""res"":""Błąd: J. Cotte""},{""type"":""tmo"",""score"":""6 : 16"",""txt"":""Czas dla: ""},{""type"":""rally"",""score"":""6 : 16"",""speed"":""50.0 km/h"",""res"":""Punkt: P. Giczewski""},{""type"":""rally"",""score"":""6 : 15"",""speed"":""-"",""res"":""Błąd: F. Beauchet""},{""type"":""rally"",""score"":""6 : 14"",""speed"":""50.6 km/h"",""res"":""Punkt: D. Carella""},{""type"":""rally"",""score"":""5 : 14"",""speed"":""49.6 km/h"",""res"":""Punkt: J. Cotte""},{""type"":""rally"",""score"":""5 : 13"",""speed"":""55.7 km/h"",""res"":""Punkt: K. Skrobek""},{""type"":""rally"",""score"":""5 : 12"",""speed"":""-"",""res"":""Błąd: P. Zieliński""},{""type"":""tmo"",""score"":""4 : 12"",""txt"":""Czas dla: SKS Morawin""},{""type"":""rally"",""score"":""4 : 12"",""speed"":""60.8 km/h"",""res"":""Punkt: K. Skrobek""},{""type"":""rally"",""score"":""4 : 11"",""speed"":""63.8 km/h"",""res"":""Punkt: K. Skrobek""},{""type"":""rally"",""score"":""4 : 10"",""speed"":""50.6 km/h"",""res"":""Błąd: S. Nery""},{""type"":""rally"",""score"":""4 : 9"",""speed"":""52.6 km/h"",""res"":""Punkt: P. Zieliński""},{""type"":""rally"",""score"":""4 : 8"",""speed"":""59.5 km/h"",""res"":""Punkt: G. Velazco""},{""type"":""tmo"",""score"":""3 : 8"",""txt"":""Czas dla: ""},{""type"":""rally"",""score"":""3 : 8"",""speed"":""58.7 km/h"",""res"":""Punkt: J. Cotte""},{""type"":""rally"",""score"":""3 : 7"",""speed"":""57.4 km/h"",""res"":""Punkt: R. Kaiserslautern""},{""type"":""rally"",""score"":""3 : 6"",""speed"":""59.7 km/h"",""res"":""Błąd: S. Nery""},{""type"":""rally"",""score"":""3 : 5"",""speed"":""52.9 km/h"",""res"":""Punkt: J. Cotte""},{""type"":""rally"",""score"":""3 : 4"",""speed"":""44.4 km/h"",""res"":""Punkt: D. Carella""},{""type"":""rally"",""score"":""2 : 4"",""speed"":""52.3 km/h"",""res"":""Punkt: P. Giczewski""},{""type"":""rally"",""score"":""2 : 3"",""speed"":""-"",""res"":""Błąd: K. Skrobek""},{""type"":""rally"",""score"":""1 : 3"",""speed"":""62.0 km/h"",""res"":""Punkt: P. Zieliński""},{""type"":""rally"",""score"":""1 : 2"",""speed"":""49.1 km/h"",""res"":""Błąd: S. Nery""},{""type"":""tmo"",""score"":""1 : 1"",""txt"":""Czas dla: MKS Siemianowice""},{""type"":""rally"",""score"":""1 : 1"",""speed"":""56.1 km/h"",""res"":""Punkt: D. Carella""},{""type"":""chg"",""score"":""0 : 1"",""txt"":""Zmiana: P. Gérôme ⇄ H. Snoek""},{""type"":""rally"",""score"":""0 : 1"",""speed"":""62.3 km/h"",""res"":""Punkt: K. Skrobek""}]}]}","2","2","4","8","1","1","12","45","0","0","4","1","0","8","63.3","56.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23","17","6","7","36","89","0","0","0","0","0","2","0","1","0","0","1","7","1","2","0","3","1","3","32","30","26","0","0","bulk-1.27-teamid-from-league-list","0","0","0"
"3.16","SKS Morawin vs MKS Siemianowice 0:3","1129383","2026-07-02 17:00","Hala za kukurydzą","SKS Morawin","131218","Carella, Daniele","2032239","15","5","8","0","1","54.4","39","9","13","33","10","16","6","0","10","2","13","30","1","97","11","37","1","12","43","0","0","0","0","0","0","0","35.3","","1","4","0","4","1","2","12","43","0","0","6","1","0","6","59.9","49.9","1","0","0","0","11","12","3","1","5","1","1","11","3","0","2","1","1","7","0","0","0","0","0","0","3","0","1","1","4","9","0","0","0","0","0","0","4","10","8","7","29","0","0","0","0","0","0","2","0","2","0","0","0","3","21","22","23","0","0","bulk-1.27-teamid-from-league-list","0","0","0"
"3.16","SKS Morawin vs MKS Siemianowice 0:3","1129383","2026-07-02 17:00","Hala za kukurydzą","SKS Morawin","131218","Stanisławski, Franciszek","1927447","7","6","9","1","1","60.7","4","0","3","75","75","6","0","0","6","3","50","0","0","0","0","0","3","35","40","0","1","2","0","1","1","0","18.2","","2","2","1","4","0","0","35","40","2","0","14","1","0","21","62.6","51.7","1","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","1","0","0","0","1","2","0","0","0","0","0","0","0","1","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","3","0","1","0","1","1","3","5","9","2","0","0","bulk-1.27-teamid-from-league-list","0","0","0"
"3.16","SKS Morawin vs MKS Siemianowice 0:3","1129383","2026-07-02 17:00","Hala za kukurydzą","SKS Morawin","131218","Nery, Stênio","2003492","14","-3","7","1","0","52.9","47","16","12","26","-9","18","9","0","9","3","17","0","0","0","0","0","2","22","37","0","0","0","0","0","0","0","4.4","","2","3","0","5","1","1","22","37","1","0","14","1","0","8","52.9","48.5","6","3","1","0","5","15","1","0","5","1","1","8","2","1","3","0","3","9","0","0","0","0","0","0","2","2","1","0","10","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","2","0","1","0","3","18","21","17","0","0","bulk-1.27-teamid-from-league-list","0","0","0"
"3.16","SKS Morawin vs MKS Siemianowice 0:3","1129383","2026-07-02 17:00","Hala za kukurydzą","SKS Morawin","131218","Galtelli, Fausto","1950715","2","1","7","0","0","53.3","3","1","0","0","-33","21","13","3","8","4","33","13","0","100","3","23","2","20","39","0","0","0","0","0","0","0","14.9","","2","2","1","4","1","2","20","39","2","0","13","0","0","7","53.3","49.2","0","0","1","0","0","1","0","0","0","0","1","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","4","2","5","13","3","1","0","0","2","0","4","0","1","0","3","0","3","15","12","10","0","0","bulk-1.27-teamid-from-league-list","0","0","0"
"3.16","SKS Morawin vs MKS Siemianowice 0:3","1129383","2026-07-02 17:00","Hala za kukurydzą","SKS Morawin","131218","Velazco, Gennaro","1975508","6","5","6","0","0","64.1","5","1","2","40","20","1","0","0","1","1","100","0","0","0","0","0","4","29","42","0","0","0","0","0","0","0","14.9","","0","0","0","0","1","1","29","42","2","0","17","2","3","12","64.1","57.1","0","0","0","0","1","1","0","0","1","0","0","1","0","0","0","0","0","0","1","0","0","1","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","3","8","3","5","0","0","bulk-1.27-teamid-from-league-list","0","0","0"
"3.16","SKS Morawin vs MKS Siemianowice 0:3","1129383","2026-07-02 17:00","Hala za kukurydzą","SKS Morawin","131218","Wulffs, Wilderich","1904008","0","0","0","0","0","0","0","0","0","0","0","17","9","2","8","6","47","23","0","100","8","35","0","0","0","1","2","7","2","1","0","4","16.4","","5","5","0","1","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","4","7","1","11","7","4","23","2","1","1","0","0","0","6","1","0","2","2","1","3","14","13","11","0","0","bulk-1.27-teamid-from-league-list","0","0","0"
"3.16","SKS Morawin vs MKS Siemianowice 0:3","1129383","2026-07-02 17:00","Hala za kukurydzą","MKS Siemianowice","128799","Nedyalkov, Angel","1767775","1","1","14","0","0","60.9","0","0","0","0","0","11","4","2","7","2","36","0","0","0","0","0","1","9","43","38","9","71","13","24","23","11","5.4","","2","7","0","0","0","0","9","43","1","0","9","0","0","0","60.9","54.7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","38","9","2","4","18","71","0","0","0","0","0","2","1","1","0","0","0","2","0","1","0","0","1","3","33","23","22","0","0","bulk-1.27-teamid-from-league-list","0","0","0"
"3.16","SKS Morawin vs MKS Siemianowice 0:3","1129383","2026-07-02 17:00","Hala za kukurydzą","MKS Siemianowice","128799","Cotte, Jean-Michel","1926951","6","1","11","1","0","56.6","12","3","4","33","8","11","5","4","6","3","64","16","1","94","7","44","2","28","56","0","0","0","0","0","0","0","21.3","","3","3","0","3","0","0","28","56","2","1","27","0","0","1","56.6","50.7","1","1","0","0","4","6","1","0","0","0","0","1","2","0","1","0","0","3","0","0","0","0","0","0","0","0","1","0","1","2","0","0","0","0","0","0","1","6","6","2","15","4","3","0","1","0","0","3","2","1","0","0","0","3","16","16","13","0","0","bulk-1.27-teamid-from-league-list","0","0","0"
"3.16","SKS Morawin vs MKS Siemianowice 0:3","1129383","2026-07-02 17:00","Hala za kukurydzą","MKS Siemianowice","128799","Skrobek, Krzysztof","1950235","23","13","9","2","0","69.3","34","8","19","56","32","2","1","0","1","0","0","0","0","0","0","0","4","39","54","0","0","1","0","0","0","1","42.4","","0","1","0","0","0","0","39","54","4","1","39","0","0","0","69.3","60.8","0","0","0","0","3","3","1","0","1","0","1","3","0","0","0","0","0","0","18","3","4","0","3","28","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","19","13","10","0","0","bulk-1.27-teamid-from-league-list","0","0","0"
