"Liga","Mecz","MatchId","Data","Arena","Drużyna","TeamId","Zawodnik","PlayerId","Pkt","W-L","Serwisy","S_błędy","Asy","MaxSpeed_kmh","Ataki","A_błędy","A_pkt","SK%","EF%","Próby_Obr_Asek","Próby_Obrony","Udane_Obrony","Próby_Asekuracji","Udane_Asekuracje","Obr_SK%","Przyjęcia","P_błędy","Poz%","Prf","Perf%","Bloki","Wybloki","Próby_Bloku","Wystawy_Udane","Wystawy_Złe","Wystawy_Tot","Rozegranie_Bez_Bloku","Rozegranie_Pojedynczy","Rozegranie_Podwójny","Rozegranie_Potrójny","MVP_Score","PBP_Data","D1_Asek_Kiwki_Udane","D1_Asek_Kiwki_Tot","D1_Asek_Bloku_Aktywnego_Udane","D1_Asek_Bloku_Aktywnego_Tot","D1_Asek_Bloku_Pasywnego_Udane","D1_Asek_Bloku_Pasywnego_Tot","D2_Ustawienie_Blok_Udane","D2_Ustawienie_Blok_Tot","D2_Blok_Aktywny_Udane","D2_Blok_Aktywny_Nieudane","D2_Blok_Aktywny_Tot","D2_Blok_Pasywny_Udane","D2_Blok_Pasywny_Nieudane","D2_Blok_Pasywny_Tot","O1_Serwis_Max_kmh","O1_Serwis_Śr_kmh","O1_Kiwka_Udane","O1_Kiwka_Błędy","O1_Kiwka_Zablokowane_Skutecznie","O1_Kiwka_Zablokowane_Nieskutecznie","O1_Kiwka_Wyasekurowane","O1_Kiwka_Tot","O1_Atak_BlokAut_Udane","O1_Atak_BlokAut_Błędy","O1_Atak_BlokAut_Zablokowane","O1_Atak_BlokAut_Zablokowane_Nieskutecznie","O1_Atak_BlokAut_Wybronione","O1_Atak_BlokAut_Tot","O2_Atak_1Linia_Skrzydło_Udane","O2_Atak_1Linia_Skrzydło_Błędy","O2_Atak_1Linia_Skrzydło_Zablokowane","O2_Atak_1Linia_Skrzydło_Zablokowane_Nieskutecznie","O2_Atak_1Linia_Skrzydło_Wybronione","O2_Atak_1Linia_Skrzydło_Tot","O2_Atak_1Linia_Środek_Udane","O2_Atak_1Linia_Środek_Błędy","O2_Atak_1Linia_Środek_Zablokowane","O2_Atak_1Linia_Środek_Zablokowane_Nieskutecznie","O2_Atak_1Linia_Środek_Wybronione","O2_Atak_1Linia_Środek_Tot","O2_Atak_2Linia_Udane","O2_Atak_2Linia_Błędy","O2_Atak_2Linia_Zablokowane","O2_Atak_2Linia_Zablokowane_Nieskutecznie","O2_Atak_2Linia_Wybronione","O2_Atak_2Linia_Tot","OTH_Wystawa_Punkt","OTH_Wystawa_Atakujący_Zablokowany","OTH_Wystawa_Atakujący_Nieskutecznie_Zablokowany","OTH_Wystawa_Atakujący_Błąd","OTH_Wystawa_Atak_Obroniony","OTH_Rozegranie_Tot","PBP_Przyjecie_Blok0","PBP_Przyjecie_Blok1","PBP_Przyjecie_Blok2","PBP_Przyjecie_Blok3","PBP_Przyjecie_Blok_Razem","PBP_OB_Atak_Razem","PBP_OB_Atak_Punkt","PBP_OB_Atak_Blok","PBP_OB_Atak_Blad","PBP_OB_Atak_Obroniony","PBP_OB_Atak_Inne","PBP_SEK_Atak_Razem","PBP_SEK_Atak_Punkt","PBP_SEK_Atak_Blok","PBP_SEK_Atak_Blad","PBP_SEK_Atak_Obroniony","PBP_SEK_Atak_Inne","Sety_Zagrane_PBP","PBP_Set1_Akcje","PBP_Set2_Akcje","PBP_Set3_Akcje","PBP_Set4_Akcje","PBP_Set5_Akcje","Exporter_Version","Is_Walkover","Walkover_MP_For","Walkover_MP_Against"
"3.15","ActiVeTeam vs G.T.S. Unia Choceń 0:3","1218159","2026-09-01 17:00","HalaAT","ActiVeTeam","128702","Galloway, Kameron","1905474","0","0","4","0","0","50.8","0","0","0","0","0","14","7","1","7","4","36","0","0","0","0","0","0","9","29","16","8","49","10","17","14","8","2.4","{""sets"":[{""h"":19,""a"":25},{""h"":21,""a"":25},{""h"":20,""a"":25}],""parsedSets"":[{""rallies"":[{""type"":""end"",""score"":""19 : 25"",""txt"":""Koniec seta 0 : 1""},{""type"":""end"",""score"":""19 : 25"",""txt"":""Koniec seta 0 : 1""},{""type"":""rally"",""score"":""19 : 25"",""speed"":""80.3 km/h"",""res"":""Punkt: S. Zając""},{""type"":""rally"",""score"":""19 : 24"",""speed"":""65.9 km/h"",""res"":""Punkt: S. Zając""},{""type"":""rally"",""score"":""19 : 23"",""speed"":""44.9 km/h"",""res"":""Punkt: S. Zając""},{""type"":""rally"",""score"":""19 : 22"",""speed"":""-"",""res"":""Błąd: S. Simmons""},{""type"":""rally"",""score"":""18 : 22"",""speed"":""52.9 km/h"",""res"":""Błąd: M. Münden""},{""type"":""rally"",""score"":""18 : 21"",""speed"":""51.0 km/h"",""res"":""Punkt: G. Oğrun""},{""type"":""chg"",""score"":""18 : 20"",""txt"":""Zmiana: K. Sędek ⇄ J. McMullan""},{""type"":""rally"",""score"":""18 : 20"",""speed"":""53.7 km/h"",""res"":""Punkt: S. Simmons""},{""type"":""rally"",""score"":""18 : 19"",""speed"":""53.1 km/h"",""res"":""Punkt: S. Zając""},{""type"":""rally"",""score"":""18 : 18"",""speed"":""-"",""res"":""Błąd: C. Galdin""},{""type"":""chg"",""score"":""17 : 18"",""txt"":""Zmiana: D. Mikołajewicz ⇄ K. Galloway""},{""type"":""rally"",""score"":""17 : 18"",""speed"":""50.8 km/h"",""res"":""Punkt: S. Simmons""},{""type"":""rally"",""score"":""17 : 17"",""speed"":""47.5 km/h"",""res"":""Punkt: J. Wróbel""},{""type"":""rally"",""score"":""16 : 17"",""speed"":""49.7 km/h"",""res"":""Punkt: G. Gálvez""},{""type"":""rally"",""score"":""16 : 16"",""speed"":""65.2 km/h"",""res"":""Punkt: G. Gálvez""},{""type"":""rally"",""score"":""16 : 15"",""speed"":""-"",""res"":""Błąd: K. Janicki""},{""type"":""tmo"",""score"":""16 : 14"",""txt"":""Czas dla: ""},{""type"":""rally"",""score"":""16 : 14"",""speed"":""51.3 km/h"",""res"":""Punkt: J. Wróbel""},{""type"":""rally"",""score"":""15 : 14"",""speed"":""49.5 km/h"",""res"":""Błąd: J. McMullan""},{""type"":""rally"",""score"":""15 : 13"",""speed"":""52.2 km/h"",""res"":""Punkt: S. Simmons""},{""type"":""rally"",""score"":""15 : 12"",""speed"":""53.9 km/h"",""res"":""Punkt: S. Zając""},{""type"":""rally"",""score"":""15 : 11"",""speed"":""76.2 km/h"",""res"":""Punkt: T. Zieliński""},{""type"":""rally"",""score"":""14 : 11"",""speed"":""52.7 km/h"",""res"":""Punkt: J. Wróbel""},{""type"":""rally"",""score"":""13 : 11"",""speed"":""42.5 km/h"",""res"":""Punkt: S. Zając""},{""type"":""rally"",""score"":""13 : 10"",""speed"":""60.7 km/h"",""res"":""Punkt: K. Janicki""},{""type"":""rally"",""score"":""12 : 10"",""speed"":""45.3 km/h"",""res"":""Punkt: W. Juszczak""},{""type"":""tmo"",""score"":""12 : 9"",""txt"":""Czas dla: G.T.S. Unia Choceń""},{""type"":""rally"",""score"":""12 : 9"",""speed"":""44.1 km/h"",""res"":""Punkt: J. McMullan""},{""type"":""rally"",""score"":""11 : 9"",""speed"":""47.2 km/h"",""res"":""Punkt: K. Janicki""},{""type"":""rally"",""score"":""10 : 9"",""speed"":""55.3 km/h"",""res"":""Punkt: J. McMullan""},{""type"":""rally"",""score"":""9 : 9"",""speed"":""46.1 km/h"",""res"":""Punkt: J. Wróbel""},{""type"":""rally"",""score"":""8 : 9"",""speed"":""52.5 km/h"",""res"":""Punkt: W. Juszczak""},{""type"":""rally"",""score"":""8 : 8"",""speed"":""61.4 km/h"",""res"":""Punkt: M. Münden""},{""type"":""rally"",""score"":""7 : 8"",""speed"":""58.2 km/h"",""res"":""Punkt: M. Münden""},{""type"":""rally"",""score"":""6 : 8"",""speed"":""48.2 km/h"",""res"":""Punkt: M. Münden""},{""type"":""tmo"",""score"":""5 : 8"",""txt"":""Czas dla: ""},{""type"":""rally"",""score"":""5 : 8"",""speed"":""43.4 km/h"",""res"":""Punkt: S. Simmons""},{""type"":""tmo"",""score"":""5 : 7"",""txt"":""Czas dla: G.T.S. Unia Choceń""},{""type"":""rally"",""score"":""5 : 7"",""speed"":""45.6 km/h"",""res"":""Błąd: S. Simmons""},{""type"":""rally"",""score"":""4 : 7"",""speed"":""45.8 km/h"",""res"":""Błąd: S. Simmons""},{""type"":""rally"",""score"":""3 : 7"",""speed"":""57.5 km/h"",""res"":""Punkt: M. Münden""},{""type"":""rally"",""score"":""2 : 7"",""speed"":""51.8 km/h"",""res"":""Punkt: S. Zając""},{""type"":""rally"",""score"":""2 : 6"",""speed"":""54.3 km/h"",""res"":""Błąd: J. Wróbel""},{""type"":""rally"",""score"":""2 : 5"",""speed"":""48.6 km/h"",""res"":""Punkt: S. Simmons""},{""type"":""rally"",""score"":""2 : 4"",""speed"":""44.5 km/h"",""res"":""Punkt: K. Janicki""},{""type"":""tmo"",""score"":""1 : 4"",""txt"":""Czas dla: ActiVeTeam""},{""type"":""rally"",""score"":""1 : 4"",""speed"":""47.9 km/h"",""res"":""Punkt: S. Zając""},{""type"":""rally"",""score"":""1 : 3"",""speed"":""45.4 km/h"",""res"":""Błąd: K. Janicki""},{""type"":""rally"",""score"":""1 : 2"",""speed"":""87.6 km/h"",""res"":""Punkt: S. Zając""},{""type"":""rally"",""score"":""1 : 1"",""speed"":""55.6 km/h"",""res"":""Punkt: J. Wróbel""},{""type"":""tmo"",""score"":""0 : 1"",""txt"":""Czas dla: ActiVeTeam""},{""type"":""rally"",""score"":""0 : 1"",""speed"":""50.8 km/h"",""res"":""Punkt: S. Zając""}]},{""rallies"":[{""type"":""end"",""score"":""21 : 25"",""txt"":""Koniec seta 0 : 2""},{""type"":""end"",""score"":""21 : 25"",""txt"":""Koniec seta 0 : 2""},{""type"":""rally"",""score"":""21 : 25"",""speed"":""60.7 km/h"",""res"":""Punkt: S. Zając""},{""type"":""rally"",""score"":""21 : 24"",""speed"":""-"",""res"":""Błąd: G. Gálvez""},{""type"":""rally"",""score"":""20 : 24"",""speed"":""56.6 km/h"",""res"":""Punkt: W. Juszczak""},{""type"":""rally"",""score"":""20 : 23"",""speed"":""52.8 km/h"",""res"":""Punkt: K. Janicki""},{""type"":""rally"",""score"":""19 : 23"",""speed"":""47.5 km/h"",""res"":""Punkt: S. Simmons""},{""type"":""rally"",""score"":""19 : 22"",""speed"":""52.6 km/h"",""res"":""Punkt: M. Münden""},{""type"":""rally"",""score"":""18 : 22"",""speed"":""45.8 km/h"",""res"":""Punkt: K. Sędek""},{""type"":""rally"",""score"":""17 : 22"",""speed"":""49.6 km/h"",""res"":""Punkt: M. Münden""},{""type"":""rally"",""score"":""16 : 22"",""speed"":""42.5 km/h"",""res"":""Błąd: M. Münden""},{""type"":""rally"",""score"":""16 : 21"",""speed"":""43.1 km/h"",""res"":""Punkt: S. Simmons""},{""type"":""rally"",""score"":""16 : 20"",""speed"":""55.5 km/h"",""res"":""Punkt: M. Münden""},{""type"":""rally"",""score"":""15 : 20"",""speed"":""50.8 km/h"",""res"":""Punkt: S. Zając""},{""type"":""rally"",""score"":""15 : 19"",""speed"":""59.3 km/h"",""res"":""Punkt: S. Simmons""},{""type"":""rally"",""score"":""15 : 18"",""speed"":""-"",""res"":""Błąd: J. Wróbel""},{""type"":""rally"",""score"":""15 : 17"",""speed"":""43.9 km/h"",""res"":""Punkt: M. Münden""},{""type"":""rally"",""score"":""14 : 17"",""speed"":""44.0 km/h"",""res"":""Punkt: M. Münden""},{""type"":""rally"",""score"":""13 : 17"",""speed"":""42.1 km/h"",""res"":""Punkt: S. Zając""},{""type"":""rally"",""score"":""13 : 16"",""speed"":""46.9 km/h"",""res"":""Punkt: K. Janicki""},{""type"":""tmo"",""score"":""12 : 16"",""txt"":""Czas dla: ""},{""type"":""rally"",""score"":""12 : 16"",""speed"":""58.7 km/h"",""res"":""Punkt: W. Juszczak""},{""type"":""rally"",""score"":""12 : 15"",""speed"":""55.5 km/h"",""res"":""Punkt: S. Zając""},{""type"":""rally"",""score"":""12 : 14"",""speed"":""51.0 km/h"",""res"":""Punkt: S. Zając""},{""type"":""rally"",""score"":""12 : 13"",""speed"":""50.0 km/h"",""res"":""Punkt: K. Janicki""},{""type"":""rally"",""score"":""11 : 13"",""speed"":""-"",""res"":""Błąd: G. Gálvez""},{""type"":""rally"",""score"":""10 : 13"",""speed"":""65.4 km/h"",""res"":""Punkt: S. Zając""},{""type"":""rally"",""score"":""10 : 12"",""speed"":""42.7 km/h"",""res"":""Błąd: K. Janicki""},{""type"":""rally"",""score"":""10 : 11"",""speed"":""55.8 km/h"",""res"":""Punkt: D. Mikołajewicz""},{""type"":""rally"",""score"":""9 : 11"",""speed"":""51.5 km/h"",""res"":""Punkt: G. Gálvez""},{""type"":""rally"",""score"":""9 : 10"",""speed"":""47.7 km/h"",""res"":""Punkt: S. Zając""},{""type"":""chg"",""score"":""9 : 9"",""txt"":""Zmiana: D. Mikołajewicz ⇄ K. Galloway""},{""type"":""rally"",""score"":""9 : 9"",""speed"":""60.8 km/h"",""res"":""Punkt: G. Gálvez""},{""type"":""rally"",""score"":""9 : 8"",""speed"":""53.3 km/h"",""res"":""Punkt: S. Simmons""},{""type"":""rally"",""score"":""9 : 7"",""speed"":""54.4 km/h"",""res"":""Punkt: M. Münden""},{""type"":""rally"",""score"":""8 : 7"",""speed"":""58.2 km/h"",""res"":""Punkt: S. Simmons""},{""type"":""tmo"",""score"":""8 : 6"",""txt"":""Czas dla: ""},{""type"":""rally"",""score"":""8 : 6"",""speed"":""57.5 km/h"",""res"":""Błąd: W. Juszczak""},{""type"":""tmo"",""score"":""7 : 6"",""txt"":""Czas dla: G.T.S. Unia Choceń""},{""type"":""rally"",""score"":""7 : 6"",""speed"":""60.5 km/h"",""res"":""Punkt: M. Münden""},{""type"":""tmo"",""score"":""6 : 6"",""txt"":""Czas dla: G.T.S. Unia Choceń""},{""type"":""rally"",""score"":""6 : 6"",""speed"":""54.6 km/h"",""res"":""Punkt: K. Sędek""},{""type"":""rally"",""score"":""5 : 6"",""speed"":""50.6 km/h"",""res"":""Błąd: S. Simmons""},{""type"":""chg"",""score"":""4 : 6"",""txt"":""Zmiana: K. Sędek ⇄ J. McMullan""},{""type"":""rally"",""score"":""4 : 6"",""speed"":""48.0 km/h"",""res"":""Punkt: M. Münden""},{""type"":""rally"",""score"":""3 : 6"",""speed"":""60.7 km/h"",""res"":""Błąd: M. Münden""},{""type"":""rally"",""score"":""3 : 5"",""speed"":""42.8 km/h"",""res"":""Punkt: S. Zając""},{""type"":""rally"",""score"":""3 : 4"",""speed"":""51.2 km/h"",""res"":""Punkt: M. Münden""},{""type"":""tmo"",""score"":""2 : 4"",""txt"":""Czas dla: ActiVeTeam""},{""type"":""rally"",""score"":""2 : 4"",""speed"":""45.8 km/h"",""res"":""Błąd: J. McMullan""},{""type"":""rally"",""score"":""2 : 3"",""speed"":""48.1 km/h"",""res"":""Punkt: S. Simmons""},{""type"":""rally"",""score"":""2 : 2"",""speed"":""46.6 km/h"",""res"":""Punkt: C. Galdin""},{""type"":""rally"",""score"":""2 : 1"",""speed"":""-"",""res"":""Błąd: W. Juszczak""},{""type"":""rally"",""score"":""1 : 1"",""speed"":""77.9 km/h"",""res"":""Punkt: S. Zając""},{""type"":""tmo"",""score"":""1 : 0"",""txt"":""Czas dla: ActiVeTeam""},{""type"":""rally"",""score"":""1 : 0"",""speed"":""-"",""res"":""Błąd: G. Gálvez""}]},{""rallies"":[{""type"":""end"",""score"":""20 : 25"",""txt"":""Koniec seta 0 : 3""},{""type"":""end"",""score"":""20 : 25"",""txt"":""Koniec seta 0 : 3""},{""type"":""rally"",""score"":""20 : 25"",""speed"":""59.8 km/h"",""res"":""Punkt: S. Simmons""},{""type"":""rally"",""score"":""20 : 24"",""speed"":""45.8 km/h"",""res"":""Punkt: S. Simmons""},{""type"":""rally"",""score"":""20 : 23"",""speed"":""51.3 km/h"",""res"":""Punkt: K. Janicki""},{""type"":""rally"",""score"":""19 : 23"",""speed"":""79.8 km/h"",""res"":""Punkt: G. Oğrun""},{""type"":""rally"",""score"":""19 : 22"",""speed"":""61.1 km/h"",""res"":""Punkt: K. Janicki""},{""type"":""rally"",""score"":""18 : 22"",""speed"":""54.0 km/h"",""res"":""Punkt: S. Zając""},{""type"":""rally"",""score"":""18 : 21"",""speed"":""54.5 km/h"",""res"":""Punkt: K. Janicki""},{""type"":""rally"",""score"":""17 : 21"",""speed"":""67.5 km/h"",""res"":""Punkt: J. McMullan""},{""type"":""rally"",""score"":""16 : 21"",""speed"":""51.1 km/h"",""res"":""Punkt: W. Juszczak""},{""type"":""rally"",""score"":""16 : 20"",""speed"":""55.4 km/h"",""res"":""Punkt: M. Münden""},{""type"":""rally"",""score"":""15 : 20"",""speed"":""54.3 km/h"",""res"":""Punkt: S. Simmons""},{""type"":""rally"",""score"":""15 : 19"",""speed"":""-"",""res"":""Błąd: C. Galdin""},{""type"":""rally"",""score"":""14 : 19"",""speed"":""53.2 km/h"",""res"":""Punkt: S. Zając""},{""type"":""rally"",""score"":""14 : 18"",""speed"":""51.0 km/h"",""res"":""Punkt: T. Zieliński""},{""type"":""tmo"",""score"":""13 : 18"",""txt"":""Czas dla: G.T.S. Unia Choceń""},{""type"":""rally"",""score"":""13 : 18"",""speed"":""44.0 km/h"",""res"":""Punkt: T. Zieliński""},{""type"":""rally"",""score"":""12 : 18"",""speed"":""44.7 km/h"",""res"":""Punkt: M. Münden""},{""type"":""rally"",""score"":""11 : 18"",""speed"":""62.3 km/h"",""res"":""Punkt: J. Wróbel""},{""type"":""rally"",""score"":""10 : 18"",""speed"":""53.5 km/h"",""res"":""Punkt: S. Simmons""},{""type"":""rally"",""score"":""10 : 17"",""speed"":""53.4 km/h"",""res"":""Punkt: S. Simmons""},{""type"":""tmo"",""score"":""10 : 16"",""txt"":""Czas dla: ""},{""type"":""rally"",""score"":""10 : 16"",""speed"":""48.6 km/h"",""res"":""Punkt: W. Juszczak""},{""type"":""rally"",""score"":""10 : 15"",""speed"":""46.8 km/h"",""res"":""Punkt: K. Janicki""},{""type"":""rally"",""score"":""9 : 15"",""speed"":""57.0 km/h"",""res"":""Punkt: S. Simmons""},{""type"":""rally"",""score"":""9 : 14"",""speed"":""50.3 km/h"",""res"":""Błąd: T. Zieliński""},{""type"":""tmo"",""score"":""9 : 13"",""txt"":""Czas dla: ActiVeTeam""},{""type"":""rally"",""score"":""9 : 13"",""speed"":""46.0 km/h"",""res"":""Punkt: S. Simmons""},{""type"":""rally"",""score"":""9 : 12"",""speed"":""48.8 km/h"",""res"":""Punkt: S. Zając""},{""type"":""rally"",""score"":""9 : 11"",""speed"":""-"",""res"":""Błąd: W. Juszczak""},{""type"":""chg"",""score"":""8 : 11"",""txt"":""Zmiana: D. Mikołajewicz ⇄ K. Galloway""},{""type"":""rally"",""score"":""8 : 11"",""speed"":""48.3 km/h"",""res"":""Punkt: G. Oğrun""},{""type"":""rally"",""score"":""8 : 10"",""speed"":""48.2 km/h"",""res"":""Punkt: S. Zając""},{""type"":""rally"",""score"":""8 : 9"",""speed"":""69.3 km/h"",""res"":""Punkt: J. McMullan""},{""type"":""rally"",""score"":""7 : 9"",""speed"":""55.4 km/h"",""res"":""Błąd: K. Janicki""},{""type"":""tmo"",""score"":""7 : 8"",""txt"":""Czas dla: ""},{""type"":""rally"",""score"":""7 : 8"",""speed"":""45.0 km/h"",""res"":""Punkt: W. Juszczak""},{""type"":""rally"",""score"":""7 : 7"",""speed"":""60.7 km/h"",""res"":""Punkt: M. Münden""},{""type"":""rally"",""score"":""6 : 7"",""speed"":""-"",""res"":""Błąd: T. Zieliński""},{""type"":""rally"",""score"":""6 : 6"",""speed"":""51.8 km/h"",""res"":""Punkt: M. Münden""},{""type"":""rally"",""score"":""5 : 6"",""speed"":""48.6 km/h"",""res"":""Punkt: M. Münden""},{""type"":""rally"",""score"":""4 : 6"",""speed"":""46.9 km/h"",""res"":""Punkt: S. Simmons""},{""type"":""rally"",""score"":""4 : 5"",""speed"":""48.2 km/h"",""res"":""Punkt: S. Zając""},{""type"":""rally"",""score"":""4 : 4"",""speed"":""55.3 km/h"",""res"":""Punkt: J. McMullan""},{""type"":""rally"",""score"":""3 : 4"",""speed"":""45.6 km/h"",""res"":""Punkt: S. Zając""},{""type"":""rally"",""score"":""3 : 3"",""speed"":""49.3 km/h"",""res"":""Punkt: S. Simmons""},{""type"":""rally"",""score"":""3 : 2"",""speed"":""47.0 km/h"",""res"":""Błąd: S. Simmons""},{""type"":""rally"",""score"":""2 : 2"",""speed"":""91.9 km/h"",""res"":""Punkt: S. Zając""},{""type"":""rally"",""score"":""2 : 1"",""speed"":""68.2 km/h"",""res"":""Punkt: K. Janicki""},{""type"":""rally"",""score"":""1 : 1"",""speed"":""57.0 km/h"",""res"":""Punkt: J. McMullan""},{""type"":""tmo"",""score"":""0 : 1"",""txt"":""Czas dla: ActiVeTeam""},{""type"":""rally"",""score"":""0 : 1"",""speed"":""48.5 km/h"",""res"":""Punkt: S. Zając""}]}]}","4","4","0","3","0","0","9","29","0","0","9","0","0","0","50.8","47.5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","16","8","1","6","18","49","0","0","0","0","0","1","1","0","0","0","0","4","1","1","0","1","1","3","24","9","13","0","0","bulk-1.27-teamid-from-league-list","0","0","0"
"3.15","ActiVeTeam vs G.T.S. Unia Choceń 0:3","1218159","2026-09-01 17:00","HalaAT","ActiVeTeam","128702","McMullan, Jamey","1975774","6","0","8","0","0","91.9","7","5","2","29","-43","14","10","2","4","1","21","7","1","86","0","0","4","12","24","0","0","0","0","0","0","0","10.9","","1","2","0","2","0","0","12","24","4","0","12","0","0","0","91.9","73","1","1","0","0","0","2","0","0","2","0","0","2","1","0","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","2","0","0","0","0","0","0","0","4","1","1","6","2","1","0","0","0","1","1","0","0","0","1","0","3","11","5","15","0","0","bulk-1.27-teamid-from-league-list","0","0","0"
"3.15","ActiVeTeam vs G.T.S. Unia Choceń 0:3","1218159","2026-09-01 17:00","HalaAT","ActiVeTeam","128702","Janicki, Kacper","1927211","13","5","7","1","0","49.3","23","7","7","30","0","2","1","0","1","0","0","0","0","0","0","0","6","39","58","0","0","0","0","0","0","0","20.5","","0","0","0","1","0","0","39","58","6","1","36","0","0","3","49.3","46.8","4","2","3","2","7","18","0","1","1","0","0","2","0","0","0","0","0","0","1","0","0","0","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","9","10","14","0","0","bulk-1.27-teamid-from-league-list","0","0","0"
"3.15","ActiVeTeam vs G.T.S. Unia Choceń 0:3","1218159","2026-09-01 17:00","HalaAT","ActiVeTeam","128702","Wróbel, Jakub","1949770","6","0","12","1","0","53.2","27","5","5","19","0","18","11","4","7","4","44","0","0","0","0","0","1","19","48","0","0","0","0","0","0","0","9.3","","3","4","1","3","0","0","19","48","1","0","17","0","0","2","53.2","46.7","1","0","1","0","7","9","0","0","3","0","1","4","4","1","0","0","8","13","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","0","2","4","1","2","0","0","1","3","20","8","18","0","0","bulk-1.27-teamid-from-league-list","0","0","0"
"3.15","ActiVeTeam vs G.T.S. Unia Choceń 0:3","1218159","2026-09-01 17:00","HalaAT","ActiVeTeam","128702","Zieliński, Tadeusz","1904266","3","-2","13","1","0","61.4","6","2","0","0","-33","14","7","4","7","4","57","47","2","96","15","32","3","30","54","0","0","0","0","0","0","0","29.8","","2","2","1","4","1","1","30","54","3","0","28","0","0","2","61.4","54.7","0","1","0","0","2","3","0","0","0","0","0","0","0","0","1","0","1","2","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","10","12","14","9","45","4","2","1","0","0","1","4","2","1","0","1","0","3","19","27","24","0","0","bulk-1.27-teamid-from-league-list","0","0","0"
"3.15","ActiVeTeam vs G.T.S. Unia Choceń 0:3","1218159","2026-09-01 17:00","HalaAT","ActiVeTeam","128702","Münden, Maximillian","1928287","20","13","11","0","1","55.3","33","7","17","52","30","5","3","1","2","1","40","0","0","0","0","0","2","36","51","0","0","1","0","0","0","1","39.7","","1","1","0","1","0","0","36","51","1","1","34","1","0","2","55.3","48.4","4","0","0","0","3","7","2","1","2","1","0","6","0","0","0","0","0","0","10","2","2","0","6","20","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","1","0","1","0","0","0","1","1","0","0","0","0","3","13","16","10","0","0","bulk-1.27-teamid-from-league-list","0","0","0"
"3.15","ActiVeTeam vs G.T.S. Unia Choceń 0:3","1218159","2026-09-01 17:00","HalaAT","ActiVeTeam","128702","Więch, Eugeniusz","1904862","0","0","0","0","0","0","0","0","0","0","0","25","21","11","4","2","52","7","0","100","1","14","0","0","0","2","3","10","0","1","4","5","12.8","","2","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","3","1","0","4","10","1","3","3","0","7","11","2","2","6","1","0","2","0","1","1","0","0","3","12","12","11","0","0","bulk-1.27-teamid-from-league-list","0","0","0"
"3.15","ActiVeTeam vs G.T.S. Unia Choceń 0:3","1218159","2026-09-01 17:00","HalaAT","ActiVeTeam","128702","Sędek, Krzysztof","1951423","5","2","3","0","0","60.7","12","3","3","25","0","5","2","0","3","2","40","4","0","100","0","0","2","18","31","0","0","0","0","0","0","0","9.9","","0","0","2","3","0","0","18","31","2","1","18","0","0","0","60.7","53.9","0","0","2","0","5","7","0","0","1","0","0","1","0","0","0","2","1","3","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","1","0","3","4","0","0","0","0","0","0","1","0","0","0","0","1","2","4","14","0","0","0","bulk-1.27-teamid-from-league-list","0","0","0"
"3.15","ActiVeTeam vs G.T.S. Unia Choceń 0:3","1218159","2026-09-01 17:00","HalaAT","ActiVeTeam","128702","Mikołajewicz, Dawid","1685541","1","1","4","0","0","56.6","1","0","1","100","100","9","4","3","5","3","67","0","0","0","0","0","0","11","32","11","8","48","5","14","16","13","5.6","","1","1","2","4","0","0","11","32","0","0","11","0","0","0","56.6","52","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11","8","4","4","22","48","0","0","0","0","0","3","0","1","0","1","1","3","0","2","0","0","1","3","4","18","16","0","0","bulk-1.27-teamid-from-league-list","0","0","0"
"3.15","ActiVeTeam vs G.T.S. Unia Choceń 0:3","1218159","2026-09-01 17:00","HalaAT","G.T.S. Unia Choceń","128749","Gálvez, Gerónimo","1929523","5","2","10","3","0","80.3","0","0","0","0","0","18","8","6","10","4","56","0","0","0","0","0","5","28","61","41","16","99","12","36","38","13","18.4","","3","4","1","6","0","0","28","61","4","1","26","1","0","2","80.3","66.4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","41","16","3","4","35","99","0","0","0","0","0","6","1","0","3","2","0","4","1","2","0","0","1","3","33","34","34","0","0","bulk-1.27-teamid-from-league-list","0","0","0"
