"Liga","Mecz","MatchId","Data","Arena","Drużyna","TeamId","Zawodnik","PlayerId","Pkt","W-L","Serwisy","S_błędy","Asy","MaxSpeed_kmh","Ataki","A_błędy","A_pkt","SK%","EF%","Próby_Obr_Asek","Próby_Obrony","Udane_Obrony","Próby_Asekuracji","Udane_Asekuracje","Obr_SK%","Przyjęcia","P_błędy","Poz%","Prf","Perf%","Bloki","Wybloki","Próby_Bloku","Wystawy_Udane","Wystawy_Złe","Wystawy_Tot","Rozegranie_Bez_Bloku","Rozegranie_Pojedynczy","Rozegranie_Podwójny","Rozegranie_Potrójny","MVP_Score","PBP_Data","D1_Asek_Kiwki_Udane","D1_Asek_Kiwki_Tot","D1_Asek_Bloku_Aktywnego_Udane","D1_Asek_Bloku_Aktywnego_Tot","D1_Asek_Bloku_Pasywnego_Udane","D1_Asek_Bloku_Pasywnego_Tot","D2_Ustawienie_Blok_Udane","D2_Ustawienie_Blok_Tot","D2_Blok_Aktywny_Udane","D2_Blok_Aktywny_Nieudane","D2_Blok_Aktywny_Tot","D2_Blok_Pasywny_Udane","D2_Blok_Pasywny_Nieudane","D2_Blok_Pasywny_Tot","O1_Serwis_Max_kmh","O1_Serwis_Śr_kmh","O1_Kiwka_Udane","O1_Kiwka_Błędy","O1_Kiwka_Zablokowane_Skutecznie","O1_Kiwka_Zablokowane_Nieskutecznie","O1_Kiwka_Wyasekurowane","O1_Kiwka_Tot","O1_Atak_BlokAut_Udane","O1_Atak_BlokAut_Błędy","O1_Atak_BlokAut_Zablokowane","O1_Atak_BlokAut_Zablokowane_Nieskutecznie","O1_Atak_BlokAut_Wybronione","O1_Atak_BlokAut_Tot","O2_Atak_1Linia_Skrzydło_Udane","O2_Atak_1Linia_Skrzydło_Błędy","O2_Atak_1Linia_Skrzydło_Zablokowane","O2_Atak_1Linia_Skrzydło_Zablokowane_Nieskutecznie","O2_Atak_1Linia_Skrzydło_Wybronione","O2_Atak_1Linia_Skrzydło_Tot","O2_Atak_1Linia_Środek_Udane","O2_Atak_1Linia_Środek_Błędy","O2_Atak_1Linia_Środek_Zablokowane","O2_Atak_1Linia_Środek_Zablokowane_Nieskutecznie","O2_Atak_1Linia_Środek_Wybronione","O2_Atak_1Linia_Środek_Tot","O2_Atak_2Linia_Udane","O2_Atak_2Linia_Błędy","O2_Atak_2Linia_Zablokowane","O2_Atak_2Linia_Zablokowane_Nieskutecznie","O2_Atak_2Linia_Wybronione","O2_Atak_2Linia_Tot","OTH_Wystawa_Punkt","OTH_Wystawa_Atakujący_Zablokowany","OTH_Wystawa_Atakujący_Nieskutecznie_Zablokowany","OTH_Wystawa_Atakujący_Błąd","OTH_Wystawa_Atak_Obroniony","OTH_Rozegranie_Tot","PBP_Przyjecie_Blok0","PBP_Przyjecie_Blok1","PBP_Przyjecie_Blok2","PBP_Przyjecie_Blok3","PBP_Przyjecie_Blok_Razem","PBP_OB_Atak_Razem","PBP_OB_Atak_Punkt","PBP_OB_Atak_Blok","PBP_OB_Atak_Blad","PBP_OB_Atak_Obroniony","PBP_OB_Atak_Inne","PBP_SEK_Atak_Razem","PBP_SEK_Atak_Punkt","PBP_SEK_Atak_Blok","PBP_SEK_Atak_Blad","PBP_SEK_Atak_Obroniony","PBP_SEK_Atak_Inne","Sety_Zagrane_PBP","PBP_Set1_Akcje","PBP_Set2_Akcje","PBP_Set3_Akcje","PBP_Set4_Akcje","PBP_Set5_Akcje","Exporter_Version","Is_Walkover","Walkover_MP_For","Walkover_MP_Against"
"3.11","SBX TEAM vs PolskieOrły 0:3","1128183","2026-07-02 17:00","Hala Brzeziny","SBX TEAM","140751","Meli, Bruno","2002821","0","-1","4","1","0","75.2","1","0","0","0","0","11","8","1","3","0","9","0","0","0","0","0","0","4","22","15","16","55","8","18","15","14","-0.2","{""sets"":[{""h"":11,""a"":25},{""h"":12,""a"":25},{""h"":10,""a"":25}],""parsedSets"":[{""rallies"":[{""type"":""end"",""score"":""11 : 25"",""txt"":""Koniec seta 0 : 1""},{""type"":""end"",""score"":""11 : 25"",""txt"":""Koniec seta 0 : 1""},{""type"":""rally"",""score"":""11 : 25"",""speed"":""52.4 km/h"",""res"":""Punkt: A. Monkiewicz""},{""type"":""rally"",""score"":""11 : 24"",""speed"":""61.0 km/h"",""res"":""Punkt: W. Dobrek""},{""type"":""rally"",""score"":""11 : 23"",""speed"":""60.4 km/h"",""res"":""Punkt: J. Tarnowski""},{""type"":""rally"",""score"":""10 : 23"",""speed"":""50.8 km/h"",""res"":""Punkt: W. Dobrek""},{""type"":""rally"",""score"":""10 : 22"",""speed"":""63.9 km/h"",""res"":""Punkt: E. Millay""},{""type"":""rally"",""score"":""10 : 21"",""speed"":""60.9 km/h"",""res"":""Błąd: M. Walczak""},{""type"":""rally"",""score"":""9 : 21"",""speed"":""56.3 km/h"",""res"":""Punkt: M. Walczak""},{""type"":""rally"",""score"":""9 : 20"",""speed"":""49.1 km/h"",""res"":""Punkt: E. Millay""},{""type"":""tmo"",""score"":""9 : 19"",""txt"":""Czas dla: SBX TEAM""},{""type"":""rally"",""score"":""9 : 19"",""speed"":""60.8 km/h"",""res"":""Punkt: M. Walczak""},{""type"":""rally"",""score"":""9 : 18"",""speed"":""56.0 km/h"",""res"":""Błąd: J. Wehmeier""},{""type"":""rally"",""score"":""9 : 17"",""speed"":""63.8 km/h"",""res"":""Punkt: M. Walczak""},{""type"":""tmo"",""score"":""9 : 16"",""txt"":""Czas dla: ""},{""type"":""rally"",""score"":""9 : 16"",""speed"":""-"",""res"":""Błąd: V. Parra""},{""type"":""rally"",""score"":""9 : 15"",""speed"":""-"",""res"":""Błąd: L. Altarocca""},{""type"":""chg"",""score"":""8 : 15"",""txt"":""Zmiana: J. Tarnowski ⇄ T. Bispo""},{""type"":""rally"",""score"":""8 : 15"",""speed"":""70.0 km/h"",""res"":""Punkt: W. Dobrek""},{""type"":""rally"",""score"":""8 : 14"",""speed"":""69.3 km/h"",""res"":""Punkt: R. Pannekoek""},{""type"":""chg"",""score"":""7 : 14"",""txt"":""Zmiana: V. Parra ⇄ S. Szadkowski""},{""type"":""rally"",""score"":""7 : 14"",""speed"":""79.1 km/h"",""res"":""Punkt: L. Altarocca""},{""type"":""rally"",""score"":""7 : 13"",""speed"":""66.0 km/h"",""res"":""Punkt: W. Dobrek""},{""type"":""rally"",""score"":""7 : 12"",""speed"":""-"",""res"":""Błąd: I. Kosierb""},{""type"":""tmo"",""score"":""7 : 11"",""txt"":""Czas dla: PolskieOrły ""},{""type"":""rally"",""score"":""7 : 11"",""speed"":""74.9 km/h"",""res"":""Punkt: I. Kosierb""},{""type"":""rally"",""score"":""6 : 11"",""speed"":""62.3 km/h"",""res"":""Błąd: M. Walczak""},{""type"":""rally"",""score"":""5 : 11"",""speed"":""62.4 km/h"",""res"":""Punkt: L. Altarocca""},{""type"":""rally"",""score"":""5 : 10"",""speed"":""-"",""res"":""Błąd: E. Millay""},{""type"":""rally"",""score"":""4 : 10"",""speed"":""54.8 km/h"",""res"":""Punkt: B. Spychała""},{""type"":""chg"",""score"":""4 : 9"",""txt"":""Zmiana: I. Kosierb ⇄ B. Meli""},{""type"":""rally"",""score"":""4 : 9"",""speed"":""67.1 km/h"",""res"":""Błąd: E. Millay""},{""type"":""chg"",""score"":""3 : 9"",""txt"":""Zmiana: R. Pannekoek ⇄ M. Hazebaert""},{""type"":""rally"",""score"":""3 : 9"",""speed"":""67.8 km/h"",""res"":""Punkt: E. Millay""},{""type"":""tmo"",""score"":""3 : 8"",""txt"":""Czas dla: ""},{""type"":""rally"",""score"":""3 : 8"",""speed"":""70.2 km/h"",""res"":""Punkt: W. Dobrek""},{""type"":""rally"",""score"":""3 : 7"",""speed"":""57.1 km/h"",""res"":""Punkt: J. Wehmeier""},{""type"":""tmo"",""score"":""2 : 7"",""txt"":""Czas dla: SBX TEAM""},{""type"":""rally"",""score"":""2 : 7"",""speed"":""54.1 km/h"",""res"":""Punkt: E. Millay""},{""type"":""rally"",""score"":""2 : 6"",""speed"":""56.9 km/h"",""res"":""Punkt: A. Monkiewicz""},{""type"":""rally"",""score"":""2 : 5"",""speed"":""58.5 km/h"",""res"":""Punkt: B. Spychała""},{""type"":""rally"",""score"":""2 : 4"",""speed"":""55.9 km/h"",""res"":""Punkt: S. Szadkowski""},{""type"":""rally"",""score"":""1 : 4"",""speed"":""56.4 km/h"",""res"":""Punkt: W. Dobrek""},{""type"":""rally"",""score"":""1 : 3"",""speed"":""58.5 km/h"",""res"":""Punkt: J. Wehmeier""},{""type"":""rally"",""score"":""0 : 3"",""speed"":""49.1 km/h"",""res"":""Punkt: L. Altarocca""},{""type"":""rally"",""score"":""0 : 2"",""speed"":""63.4 km/h"",""res"":""Punkt: L. Altarocca""},{""type"":""chg"",""score"":""0 : 1"",""txt"":""Zmiana: B. Spychała ⇄ J. Lichwa""},{""type"":""chg"",""score"":""0 : 1"",""txt"":""Zmiana: L. Altarocca ⇄ A. Liverani""},{""type"":""chg"",""score"":""0 : 1"",""txt"":""Zmiana: W. Dobrek ⇄ O. Przybyło""},{""type"":""rally"",""score"":""0 : 1"",""speed"":""47.7 km/h"",""res"":""Punkt: A. Liverani""}]},{""rallies"":[{""type"":""end"",""score"":""12 : 25"",""txt"":""Koniec seta 0 : 2""},{""type"":""end"",""score"":""12 : 25"",""txt"":""Koniec seta 0 : 2""},{""type"":""rally"",""score"":""12 : 25"",""speed"":""43.2 km/h"",""res"":""Punkt: T. Õnnis""},{""type"":""rally"",""score"":""12 : 24"",""speed"":""59.8 km/h"",""res"":""Punkt: O. Przybyło""},{""type"":""rally"",""score"":""12 : 23"",""speed"":""70.4 km/h"",""res"":""Punkt: T. Õnnis""},{""type"":""chg"",""score"":""12 : 22"",""txt"":""Zmiana: M. Walczak ⇄ W. Dobrek""},{""type"":""rally"",""score"":""12 : 22"",""speed"":""59.1 km/h"",""res"":""Błąd: W. Dobrek""},{""type"":""rally"",""score"":""11 : 22"",""speed"":""63.4 km/h"",""res"":""Punkt: T. Õnnis""},{""type"":""tmo"",""score"":""11 : 21"",""txt"":""Czas dla: PolskieOrły ""},{""type"":""rally"",""score"":""11 : 21"",""speed"":""73.3 km/h"",""res"":""Punkt: V. Parra""},{""type"":""rally"",""score"":""10 : 21"",""speed"":""69.6 km/h"",""res"":""Punkt: J. Wehmeier""},{""type"":""chg"",""score"":""9 : 21"",""txt"":""Zmiana: V. Parra ⇄ M. Vitkov""},{""type"":""rally"",""score"":""9 : 21"",""speed"":""62.4 km/h"",""res"":""Punkt: O. Przybyło""},{""type"":""rally"",""score"":""9 : 20"",""speed"":""61.7 km/h"",""res"":""Punkt: W. Dobrek""},{""type"":""rally"",""score"":""9 : 19"",""speed"":""58.4 km/h"",""res"":""Punkt: J. Wehmeier""},{""type"":""rally"",""score"":""8 : 19"",""speed"":""69.0 km/h"",""res"":""Punkt: O. Przybyło""},{""type"":""tmo"",""score"":""8 : 18"",""txt"":""Czas dla: SBX TEAM""},{""type"":""rally"",""score"":""8 : 18"",""speed"":""57.7 km/h"",""res"":""Punkt: W. Dobrek""},{""type"":""rally"",""score"":""8 : 17"",""speed"":""59.6 km/h"",""res"":""Punkt: J. Kubica""},{""type"":""tmo"",""score"":""8 : 16"",""txt"":""Czas dla: ""},{""type"":""rally"",""score"":""8 : 16"",""speed"":""62.3 km/h"",""res"":""Punkt: A. Liverani""},{""type"":""rally"",""score"":""8 : 15"",""speed"":""65.1 km/h"",""res"":""Punkt: J. Kubica""},{""type"":""chg"",""score"":""8 : 14"",""txt"":""Zmiana: J. Wehmeier ⇄ R. Pannekoek""},{""type"":""rally"",""score"":""8 : 14"",""speed"":""64.3 km/h"",""res"":""Punkt: A. Liverani""},{""type"":""rally"",""score"":""8 : 13"",""speed"":""50.4 km/h"",""res"":""Punkt: J. Kubica""},{""type"":""rally"",""score"":""8 : 12"",""speed"":""64.7 km/h"",""res"":""Punkt: T. Bispo""},{""type"":""rally"",""score"":""7 : 12"",""speed"":""57.6 km/h"",""res"":""Punkt: A. Liverani""},{""type"":""chg"",""score"":""7 : 11"",""txt"":""Zmiana: I. Kosierb ⇄ B. Meli""},{""type"":""rally"",""score"":""7 : 11"",""speed"":""75.2 km/h"",""res"":""Punkt: A. Monkiewicz""},{""type"":""rally"",""score"":""7 : 10"",""speed"":""55.2 km/h"",""res"":""Punkt: S. Szadkowski""},{""type"":""rally"",""score"":""6 : 10"",""speed"":""52.3 km/h"",""res"":""Punkt: A. Monkiewicz""},{""type"":""rally"",""score"":""6 : 9"",""speed"":""67.2 km/h"",""res"":""Punkt: T. Õnnis""},{""type"":""rally"",""score"":""6 : 8"",""speed"":""70.8 km/h"",""res"":""Punkt: M. Hazebaert""},{""type"":""tmo"",""score"":""5 : 8"",""txt"":""Czas dla: ""},{""type"":""rally"",""score"":""5 : 8"",""speed"":""64.6 km/h"",""res"":""Punkt: T. Õnnis""},{""type"":""rally"",""score"":""5 : 7"",""speed"":""50.1 km/h"",""res"":""Punkt: J. Kubica""},{""type"":""rally"",""score"":""5 : 6"",""speed"":""59.2 km/h"",""res"":""Punkt: R. Pannekoek""},{""type"":""rally"",""score"":""4 : 6"",""speed"":""50.7 km/h"",""res"":""Punkt: T. Õnnis""},{""type"":""chg"",""score"":""4 : 5"",""txt"":""Zmiana: W. Dobrek ⇄ M. Walczak""},{""type"":""chg"",""score"":""4 : 5"",""txt"":""Zmiana: R. Pannekoek ⇄ J. Wehmeier""},{""type"":""rally"",""score"":""4 : 5"",""speed"":""48.6 km/h"",""res"":""Punkt: O. Przybyło""},{""type"":""rally"",""score"":""4 : 4"",""speed"":""54.3 km/h"",""res"":""Punkt: T. Õnnis""},{""type"":""rally"",""score"":""4 : 3"",""speed"":""46.7 km/h"",""res"":""Punkt: J. Kubica""},{""type"":""rally"",""score"":""4 : 2"",""speed"":""55.1 km/h"",""res"":""Punkt: M. Vitkov""},{""type"":""rally"",""score"":""3 : 2"",""speed"":""53.7 km/h"",""res"":""Punkt: A. Liverani""},{""type"":""rally"",""score"":""3 : 1"",""speed"":""-"",""res"":""Błąd: M. Walczak""},{""type"":""rally"",""score"":""2 : 1"",""speed"":""-"",""res"":""Błąd: M. Hazebaert""},{""type"":""tmo"",""score"":""2 : 0"",""txt"":""Czas dla: PolskieOrły ""},{""type"":""rally"",""score"":""2 : 0"",""speed"":""55.3 km/h"",""res"":""Punkt: S. Szadkowski""},{""type"":""chg"",""score"":""1 : 0"",""txt"":""Zmiana: J. Kubica ⇄ J. Lichwa""},{""type"":""chg"",""score"":""1 : 0"",""txt"":""Zmiana: T. Õnnis ⇄ E. Millay""},{""type"":""rally"",""score"":""1 : 0"",""speed"":""67.3 km/h"",""res"":""Punkt: T. Bispo""}]},{""rallies"":[{""type"":""end"",""score"":""10 : 25"",""txt"":""Koniec seta 0 : 3""},{""type"":""end"",""score"":""10 : 25"",""txt"":""Koniec seta 0 : 3""},{""type"":""rally"",""score"":""10 : 25"",""speed"":""65.7 km/h"",""res"":""Punkt: T. Õnnis""},{""type"":""rally"",""score"":""10 : 24"",""speed"":""66.6 km/h"",""res"":""Punkt: M. Walczak""},{""type"":""chg"",""score"":""10 : 23"",""txt"":""Zmiana: J. Wehmeier ⇄ R. Pannekoek""},{""type"":""rally"",""score"":""10 : 23"",""speed"":""71.0 km/h"",""res"":""Punkt: M. Hazebaert""},{""type"":""rally"",""score"":""9 : 23"",""speed"":""54.4 km/h"",""res"":""Punkt: O. Przybyło""},{""type"":""rally"",""score"":""9 : 22"",""speed"":""-"",""res"":""Błąd: A. Liverani""},{""type"":""chg"",""score"":""8 : 22"",""txt"":""Zmiana: V. Parra ⇄ S. Szadkowski""},{""type"":""rally"",""score"":""8 : 22"",""speed"":""51.1 km/h"",""res"":""Punkt: T. Õnnis""},{""type"":""rally"",""score"":""8 : 21"",""speed"":""59.9 km/h"",""res"":""Punkt: A. Liverani""},{""type"":""rally"",""score"":""8 : 20"",""speed"":""77.6 km/h"",""res"":""Punkt: M. Hazebaert""},{""type"":""rally"",""score"":""7 : 20"",""speed"":""58.8 km/h"",""res"":""Punkt: O. Przybyło""},{""type"":""rally"",""score"":""7 : 19"",""speed"":""51.9 km/h"",""res"":""Punkt: O. Przybyło""},{""type"":""rally"",""score"":""7 : 18"",""speed"":""68.5 km/h"",""res"":""Punkt: S. Szadkowski""},{""type"":""rally"",""score"":""6 : 18"",""speed"":""50.6 km/h"",""res"":""Punkt: A. Liverani""},{""type"":""rally"",""score"":""6 : 17"",""speed"":""64.7 km/h"",""res"":""Punkt: A. Liverani""},{""type"":""tmo"",""score"":""6 : 16"",""txt"":""Czas dla: ""},{""type"":""rally"",""score"":""6 : 16"",""speed"":""54.7 km/h"",""res"":""Punkt: A. Liverani""},{""type"":""chg"",""score"":""6 : 15"",""txt"":""Zmiana: T. Õnnis ⇄ E. Millay""},{""type"":""rally"",""score"":""6 : 15"",""speed"":""-"",""res"":""Błąd: E. Millay""},{""type"":""rally"",""score"":""5 : 15"",""speed"":""52.4 km/h"",""res"":""Punkt: E. Millay""},{""type"":""tmo"",""score"":""5 : 14"",""txt"":""Czas dla: PolskieOrły ""},{""type"":""rally"",""score"":""5 : 14"",""speed"":""65.1 km/h"",""res"":""Punkt: M. Vitkov""},{""type"":""rally"",""score"":""4 : 14"",""speed"":""63.1 km/h"",""res"":""Punkt: R. Pannekoek""},{""type"":""chg"",""score"":""3 : 14"",""txt"":""Zmiana: B. Meli ⇄ I. Kosierb""},{""type"":""tmo"",""score"":""3 : 14"",""txt"":""Czas dla: SBX TEAM""},{""type"":""rally"",""score"":""3 : 14"",""speed"":""45.6 km/h"",""res"":""Punkt: A. Monkiewicz""},{""type"":""rally"",""score"":""3 : 13"",""speed"":""74.9 km/h"",""res"":""Punkt: E. Millay""},{""type"":""chg"",""score"":""3 : 12"",""txt"":""Zmiana: R. Pannekoek ⇄ J. Wehmeier""},{""type"":""rally"",""score"":""3 : 12"",""speed"":""46.6 km/h"",""res"":""Punkt: M. Walczak""},{""type"":""chg"",""score"":""3 : 11"",""txt"":""Zmiana: I. Kosierb ⇄ B. Meli""},{""type"":""rally"",""score"":""3 : 11"",""speed"":""45.0 km/h"",""res"":""Punkt: E. Millay""},{""type"":""rally"",""score"":""3 : 10"",""speed"":""71.7 km/h"",""res"":""Punkt: M. Vitkov""},{""type"":""rally"",""score"":""2 : 10"",""speed"":""64.9 km/h"",""res"":""Błąd: M. Vitkov""},{""type"":""rally"",""score"":""2 : 9"",""speed"":""51.7 km/h"",""res"":""Punkt: O. Przybyło""},{""type"":""tmo"",""score"":""2 : 8"",""txt"":""Czas dla: ""},{""type"":""rally"",""score"":""2 : 8"",""speed"":""64.6 km/h"",""res"":""Punkt: J. Lichwa""},{""type"":""rally"",""score"":""2 : 7"",""speed"":""46.0 km/h"",""res"":""Punkt: O. Przybyło""},{""type"":""rally"",""score"":""2 : 6"",""speed"":""52.0 km/h"",""res"":""Błąd: E. Millay""},{""type"":""tmo"",""score"":""1 : 6"",""txt"":""Czas dla: SBX TEAM""},{""type"":""rally"",""score"":""1 : 6"",""speed"":""53.7 km/h"",""res"":""Punkt: M. Walczak""},{""type"":""rally"",""score"":""1 : 5"",""speed"":""65.3 km/h"",""res"":""Punkt: E. Millay""},{""type"":""rally"",""score"":""1 : 4"",""speed"":""57.0 km/h"",""res"":""Punkt: M. Walczak""},{""type"":""rally"",""score"":""1 : 3"",""speed"":""72.8 km/h"",""res"":""Punkt: S. Szadkowski""},{""type"":""rally"",""score"":""0 : 3"",""speed"":""54.0 km/h"",""res"":""Punkt: J. Lichwa""},{""type"":""rally"",""score"":""0 : 2"",""speed"":""54.7 km/h"",""res"":""Punkt: M. Walczak""},{""type"":""rally"",""score"":""0 : 1"",""speed"":""-"",""res"":""Błąd: B. Meli""}]}]}","0","0","0","3","0","0","4","22","0","0","2","0","0","2","75.2","58.3","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15","16","1","1","22","55","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","3","12","12","26","0","0","bulk-1.27-teamid-from-league-list","0","0","0"
"3.11","SBX TEAM vs PolskieOrły 0:3","1128183","2026-07-02 17:00","Hala Brzeziny","SBX TEAM","140751","Hazebaert, Martin","1975899","3","-5","6","1","0","59.9","12","7","3","25","-33","14","8","3","6","1","29","25","0","100","6","24","0","10","21","0","0","0","0","0","0","0","3.1","","1","2","0","4","0","0","10","21","0","1","8","0","0","2","59.9","55.8","1","0","0","0","0","1","0","0","3","0","0","3","1","0","3","0","1","5","0","0","0","0","0","0","1","0","1","0","1","3","0","0","0","0","0","0","5","6","10","4","25","3","0","1","0","0","2","1","0","1","0","0","0","3","6","18","16","0","0","bulk-1.27-teamid-from-league-list","0","0","0"
"3.11","SBX TEAM vs PolskieOrły 0:3","1128183","2026-07-02 17:00","Hala Brzeziny","SBX TEAM","140751","Szadkowski, Stanisław","2002475","5","-1","4","0","0","61.7","18","6","4","22","-11","6","2","0","4","0","0","0","0","0","0","0","1","19","33","0","0","0","0","0","0","0","-0.2","","0","0","0","4","0","0","19","33","1","1","16","0","0","3","61.7","55","0","0","1","0","4","5","0","0","2","0","0","2","0","0","0","0","0","0","4","0","3","0","4","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","7","6","8","0","0","bulk-1.27-teamid-from-league-list","0","0","0"
"3.11","SBX TEAM vs PolskieOrły 0:3","1128183","2026-07-02 17:00","Hala Brzeziny","SBX TEAM","140751","Bispo, Terêncio","2002672","3","0","6","0","0","73.3","12","3","1","8","-17","18","13","2","5","1","17","0","0","0","0","0","2","21","40","0","0","0","0","0","0","0","2.1","","1","1","0","4","0","0","21","40","1","0","18","1","0","3","73.3","60.9","1","0","2","0","5","8","0","0","1","0","1","2","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","1","0","0","0","0","0","0","0","3","4","13","10","0","0","bulk-1.27-teamid-from-league-list","0","0","0"
"3.11","SBX TEAM vs PolskieOrły 0:3","1128183","2026-07-02 17:00","Hala Brzeziny","SBX TEAM","140751","Wehmeier, Jakob","1928332","5","1","3","0","0","70.4","22","3","5","23","9","9","4","2","5","1","33","21","1","95","3","14","0","18","47","0","0","0","0","0","0","0","16.5","","0","1","0","3","1","1","18","47","0","0","12","0","0","6","70.4","62.1","0","0","1","0","5","6","0","0","1","0","1","2","3","1","0","1","8","13","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","3","11","3","3","20","2","1","1","0","0","0","1","0","0","0","0","1","3","16","13","6","0","0","bulk-1.27-teamid-from-league-list","0","0","0"
"3.11","SBX TEAM vs PolskieOrły 0:3","1128183","2026-07-02 17:00","Hala Brzeziny","SBX TEAM","140751","Vitkov, Martin","2002708","4","-1","3","0","0","67.2","15","5","3","20","-13","2","1","0","1","0","0","0","0","0","0","0","1","12","42","0","0","0","0","0","0","0","-1.1","","0","0","0","1","0","0","12","42","0","0","7","1","0","5","67.2","61.4","1","0","1","0","3","5","0","0","1","0","0","1","0","0","0","0","0","0","2","1","2","0","4","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","5","5","8","0","0","bulk-1.27-teamid-from-league-list","0","0","0"
"3.11","SBX TEAM vs PolskieOrły 0:3","1128183","2026-07-02 17:00","Hala Brzeziny","SBX TEAM","140751","Rycharski, Krzysztof","1976472","0","0","0","0","0","0","0","0","0","0","0","22","16","11","6","4","68","5","0","100","1","20","0","0","0","1","1","3","0","0","0","3","12.8","","1","1","2","4","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1","3","0","2","2","1","5","11","2","2","0","4","3","4","0","2","0","2","0","3","7","10","8","0","0","bulk-1.27-teamid-from-league-list","0","0","0"
"3.11","SBX TEAM vs PolskieOrły 0:3","1128183","2026-07-02 17:00","Hala Brzeziny","SBX TEAM","140751","Tarnowski, Jan","1929228","1","1","1","0","0","63.9","3","0","1","33","33","1","0","0","1","0","0","0","0","0","0","0","0","2","5","0","0","0","0","0","0","0","2","","0","0","0","1","0","0","2","5","0","0","2","0","0","0","63.9","63.9","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4","0","0","0","0","bulk-1.27-teamid-from-league-list","0","0","0"
"3.11","SBX TEAM vs PolskieOrły 0:3","1128183","2026-07-02 17:00","Hala Brzeziny","SBX TEAM","140751","Pannekoek, Rolf","2003546","5","1","4","0","0","70","15","4","5","33","7","10","7","3","3","1","40","17","0","100","3","18","0","2","15","0","0","0","0","0","0","0","16.2","","1","2","0","1","0","0","2","15","0","0","2","0","0","0","70","59.4","0","0","1","0","2","3","0","0","1","2","0","3","3","0","1","0","2","6","0","0","0","0","0","0","0","0","1","0","2","3","0","0","0","0","0","0","2","6","4","5","17","3","0","2","0","0","1","1","1","0","0","0","0","3","12","7","13","0","0","bulk-1.27-teamid-from-league-list","0","0","0"
"3.11","SBX TEAM vs PolskieOrły 0:3","1128183","2026-07-02 17:00","Hala Brzeziny","SBX TEAM","140751","Kosierb, Ignacy","1928653","1","0","2","1","1","0","1","0","0","0","0","6","3","0","3","2","33","0","0","0","0","0","0","2","16","3","9","39","4","11","11","13","2.8","","1","1","1","2","0","0","2","16","0","0","2","0","0","0","74.9","74.9","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","9","2","1","24","39","0","0","0","0","0","0","0","0","0","0","0","2","1","1","0","0","0","3","18","13","3","0","0","bulk-1.27-teamid-from-league-list","0","0","0"
